Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Time_slot,Drop_timestamp,Hour_of_day,weekday
1548,Airport,100,Trip Completed,12-07-2016 06:10,Morning,12-07-2016 07:12,6,Tuesday
2208,City,100,Trip Completed,12-07-2016 17:59,Night,12-07-2016 19:00,17,Tuesday
4030,City,100,Trip Completed,14-07-2016 00:13,Early Morning,14-07-2016 00:47,0,Thursday
4370,City,100,Trip Completed,14-07-2016 07:36,Morning,14-07-2016 08:16,7,Thursday
5834,Airport,100,Trip Completed,15-07-2016 08:54,Day,15-07-2016 10:05,8,Friday
639,City,101,Trip Completed,11-07-2016 12:28,Evening,11-07-2016 12:56,12,Monday
1451,Airport,101,Trip Completed,12-07-2016 04:53,Morning,12-07-2016 05:40,4,Tuesday
2335,City,101,Trip Completed,12-07-2016 19:15,Night,12-07-2016 20:02,19,Tuesday
2572,Airport,101,Trip Completed,12-07-2016 21:35,Night,12-07-2016 22:42,21,Tuesday
3326,Airport,101,Trip Completed,13-07-2016 12:29,Evening,13-07-2016 13:09,12,Wednesday
3916,City,101,Trip Completed,13-07-2016 22:08,Night,13-07-2016 23:22,22,Wednesday
4514,City,101,Trip Completed,14-07-2016 09:16,Day,14-07-2016 10:16,9,Thursday
6604,City,101,Trip Completed,15-07-2016 21:42,Night,15-07-2016 22:19,21,Friday
373,Airport,102,Trip Completed,11-07-2016 08:09,Day,11-07-2016 09:16,8,Monday
1338,Airport,102,Trip Completed,11-07-2016 23:23,Night,11-07-2016 23:58,23,Monday
1830,City,102,Trip Completed,12-07-2016 09:33,Day,12-07-2016 10:43,9,Tuesday
2274,City,102,Trip Completed,12-07-2016 18:33,Night,12-07-2016 19:22,18,Tuesday
3224,Airport,102,Trip Completed,13-07-2016 09:52,Day,13-07-2016 10:28,9,Wednesday
5321,City,102,Trip Completed,14-07-2016 22:09,Night,14-07-2016 22:46,22,Thursday
5520,City,102,Trip Completed,15-07-2016 05:17,Morning,15-07-2016 06:01,5,Friday
5842,City,102,Trip Completed,15-07-2016 09:04,Day,15-07-2016 09:53,9,Friday
6429,Airport,102,Trip Completed,15-07-2016 19:49,Night,15-07-2016 20:34,19,Friday
6704,Airport,102,Trip Completed,15-07-2016 22:58,Night,15-07-2016 23:59,22,Friday
2057,Airport,103,Trip Completed,12-07-2016 15:02,Evening,12-07-2016 15:36,15,Tuesday
3723,Airport,103,Trip Completed,13-07-2016 20:03,Night,13-07-2016 20:57,20,Wednesday
4492,City,103,Trip Completed,14-07-2016 09:01,Day,14-07-2016 10:05,9,Thursday
5153,Airport,103,Trip Completed,14-07-2016 20:29,Night,14-07-2016 21:38,20,Thursday
6531,City,103,Trip Completed,15-07-2016 20:49,Night,15-07-2016 21:27,20,Friday
521,City,104,Trip Completed,11-07-2016 09:48,Day,11-07-2016 10:55,9,Monday
1850,City,104,Trip Completed,12-07-2016 09:45,Day,12-07-2016 10:20,9,Tuesday
2851,Airport,104,Trip Completed,13-07-2016 05:31,Morning,13-07-2016 06:39,5,Wednesday
5380,Airport,104,Trip Completed,14-07-2016 23:50,Night,15-07-2016 00:39,23,Thursday
5917,Airport,104,Trip Completed,15-07-2016 10:04,Day,15-07-2016 10:54,10,Friday
148,Airport,105,Trip Completed,11-07-2016 05:36,Morning,11-07-2016 06:46,5,Monday
1113,City,105,Trip Completed,11-07-2016 20:18,Night,11-07-2016 20:55,20,Monday
1758,Airport,105,Trip Completed,12-07-2016 08:44,Day,12-07-2016 09:19,8,Tuesday
2395,Airport,105,Trip Completed,12-07-2016 19:55,Night,12-07-2016 20:50,19,Tuesday
2708,Airport,105,Trip Completed,13-07-2016 01:22,Early Morning,13-07-2016 02:35,1,Wednesday
2995,City,105,Trip Completed,13-07-2016 07:07,Morning,13-07-2016 08:08,7,Wednesday
3993,City,105,Trip Completed,13-07-2016 23:31,Night,14-07-2016 00:14,23,Wednesday
4724,City,105,Trip Completed,14-07-2016 13:52,Evening,14-07-2016 14:29,13,Thursday
5144,Airport,105,Trip Completed,14-07-2016 20:21,Night,14-07-2016 21:16,20,Thursday
5572,City,105,Trip Completed,15-07-2016 05:46,Morning,15-07-2016 06:40,5,Friday
5740,Airport,105,Trip Completed,15-07-2016 07:50,Morning,15-07-2016 08:58,7,Friday
5938,City,105,Trip Completed,15-07-2016 10:16,Day,15-07-2016 11:06,10,Friday
6299,City,105,Trip Completed,15-07-2016 18:25,Night,15-07-2016 19:07,18,Friday
6695,Airport,105,Trip Completed,15-07-2016 22:45,Night,16-07-2016 00:02,22,Friday
507,Airport,106,Trip Completed,11-07-2016 09:40,Day,11-07-2016 10:38,9,Monday
1135,Airport,106,Trip Completed,11-07-2016 20:37,Night,11-07-2016 21:29,20,Monday
1479,City,106,Trip Completed,12-07-2016 05:16,Morning,12-07-2016 05:58,5,Tuesday
3275,City,106,Trip Completed,13-07-2016 10:39,Day,13-07-2016 11:39,10,Wednesday
4078,City,106,Trip Completed,14-07-2016 02:10,Early Morning,14-07-2016 03:05,2,Thursday
4176,Airport,106,Trip Completed,14-07-2016 05:18,Morning,14-07-2016 06:01,5,Thursday
4776,City,106,Trip Completed,14-07-2016 16:16,Evening,14-07-2016 17:31,16,Thursday
4899,Airport,106,Trip Completed,14-07-2016 18:02,Night,14-07-2016 19:01,18,Thursday
35,City,107,Trip Completed,11-07-2016 02:36,Early Morning,11-07-2016 03:03,2,Monday
161,Airport,107,Trip Completed,11-07-2016 05:36,Morning,11-07-2016 06:10,5,Monday
831,Airport,107,Trip Completed,11-07-2016 17:30,Night,11-07-2016 18:19,17,Monday
1080,Airport,107,Trip Completed,11-07-2016 19:59,Night,11-07-2016 20:38,19,Monday
2496,City,107,Trip Completed,12-07-2016 20:53,Night,12-07-2016 21:33,20,Tuesday
3141,City,107,Trip Completed,13-07-2016 08:58,Day,13-07-2016 09:28,8,Wednesday
3297,City,107,Trip Completed,13-07-2016 11:37,Day,13-07-2016 12:14,11,Wednesday
3602,Airport,107,Trip Completed,13-07-2016 18:40,Night,13-07-2016 19:13,18,Wednesday
4150,City,107,Trip Completed,14-07-2016 04:51,Morning,14-07-2016 05:50,4,Thursday
4361,City,107,Trip Completed,14-07-2016 07:29,Morning,14-07-2016 08:28,7,Thursday
4642,City,107,Trip Completed,14-07-2016 11:44,Day,14-07-2016 12:41,11,Thursday
4752,City,107,Trip Completed,14-07-2016 15:19,Evening,14-07-2016 16:11,15,Thursday
4849,City,107,Trip Completed,14-07-2016 17:39,Night,14-07-2016 18:44,17,Thursday
6199,City,107,Trip Completed,15-07-2016 17:25,Night,15-07-2016 18:19,17,Friday
241,City,108,Trip Completed,11-07-2016 06:31,Morning,11-07-2016 07:17,6,Monday
1339,Airport,108,Trip Completed,11-07-2016 23:25,Night,12-07-2016 00:32,23,Monday
1454,City,108,Trip Completed,12-07-2016 04:54,Morning,12-07-2016 06:07,4,Tuesday
4342,City,108,Trip Completed,14-07-2016 07:17,Morning,14-07-2016 08:15,7,Thursday
6766,City,108,Trip Completed,15-07-2016 00:06,Early Morning,15-07-2016 01:10,0,Friday
6213,City,108,Trip Completed,15-07-2016 17:30,Night,15-07-2016 18:32,17,Friday
41,City,109,Trip Completed,11-07-2016 02:47,Early Morning,11-07-2016 03:23,2,Monday
279,Airport,109,Trip Completed,11-07-2016 06:58,Morning,11-07-2016 07:47,6,Monday
952,City,109,Trip Completed,11-07-2016 18:39,Night,11-07-2016 19:19,18,Monday
1200,Airport,109,Trip Completed,11-07-2016 21:13,Night,11-07-2016 22:29,21,Monday
1775,City,109,Trip Completed,12-07-2016 08:57,Day,12-07-2016 09:52,8,Tuesday
1953,Airport,109,Trip Completed,12-07-2016 11:38,Day,12-07-2016 12:41,11,Tuesday
3270,City,109,Trip Completed,13-07-2016 10:28,Day,13-07-2016 11:04,10,Wednesday
3497,Airport,109,Trip Completed,13-07-2016 17:32,Night,13-07-2016 18:27,17,Wednesday
3897,Airport,109,Trip Completed,13-07-2016 22:00,Night,13-07-2016 22:37,22,Wednesday
4601,City,109,Trip Completed,14-07-2016 10:13,Day,14-07-2016 10:52,10,Thursday
4621,Airport,109,Trip Completed,14-07-2016 11:02,Day,14-07-2016 11:46,11,Thursday
5061,City,109,Trip Completed,14-07-2016 19:29,Night,14-07-2016 20:13,19,Thursday
5359,City,109,Trip Completed,14-07-2016 23:21,Night,15-07-2016 00:24,23,Thursday
6179,Airport,109,Trip Completed,15-07-2016 16:53,Evening,15-07-2016 18:08,16,Friday
469,Airport,110,Trip Completed,11-07-2016 09:24,Day,11-07-2016 10:04,9,Monday
914,City,110,Trip Completed,11-07-2016 18:17,Night,11-07-2016 18:58,18,Monday
1386,Airport,110,Trip Completed,12-07-2016 01:30,Early Morning,12-07-2016 02:42,1,Tuesday
1935,City,110,Trip Completed,12-07-2016 11:16,Day,12-07-2016 12:17,11,Tuesday
3243,Airport,110,Trip Completed,13-07-2016 10:03,Day,13-07-2016 10:46,10,Wednesday
3449,City,110,Trip Completed,13-07-2016 16:52,Evening,13-07-2016 17:21,16,Wednesday
4500,City,110,Trip Completed,14-07-2016 09:04,Day,14-07-2016 10:09,9,Thursday
5328,Airport,110,Trip Completed,14-07-2016 22:10,Night,14-07-2016 22:51,22,Thursday
5576,City,110,Trip Completed,15-07-2016 05:53,Morning,15-07-2016 06:25,5,Friday
6112,Airport,110,Trip Completed,15-07-2016 15:06,Evening,15-07-2016 16:12,15,Friday
6438,Airport,110,Trip Completed,15-07-2016 19:54,Night,15-07-2016 20:36,19,Friday
707,Airport,111,Trip Completed,11-07-2016 14:17,Evening,11-07-2016 14:55,14,Monday
1136,Airport,111,Trip Completed,11-07-2016 20:32,Night,11-07-2016 21:20,20,Monday
2961,Airport,111,Trip Completed,13-07-2016 06:48,Morning,13-07-2016 07:47,6,Wednesday
3428,City,111,Trip Completed,13-07-2016 15:55,Evening,13-07-2016 16:45,15,Wednesday
4045,Airport,111,Trip Completed,14-07-2016 00:56,Early Morning,14-07-2016 01:22,0,Thursday
5399,City,111,Trip Completed,15-07-2016 00:58,Early Morning,15-07-2016 02:16,0,Friday
5730,City,111,Trip Completed,15-07-2016 07:50,Morning,15-07-2016 08:45,7,Friday
180,Airport,112,Trip Completed,11-07-2016 05:48,Morning,11-07-2016 06:28,5,Monday
1694,City,112,Trip Completed,12-07-2016 07:54,Morning,12-07-2016 08:48,7,Tuesday
2294,City,112,Trip Completed,12-07-2016 18:47,Night,12-07-2016 19:49,18,Tuesday
3630,City,112,Trip Completed,13-07-2016 18:59,Night,13-07-2016 19:59,18,Wednesday
3978,City,112,Trip Completed,13-07-2016 23:18,Night,13-07-2016 23:46,23,Wednesday
4426,City,112,Trip Completed,14-07-2016 08:21,Day,14-07-2016 09:08,8,Thursday
5115,Airport,112,Trip Completed,14-07-2016 20:03,Night,14-07-2016 21:08,20,Thursday
5558,Airport,112,Trip Completed,15-07-2016 05:32,Morning,15-07-2016 06:05,5,Friday
5827,Airport,112,Trip Completed,15-07-2016 08:52,Day,15-07-2016 09:29,8,Friday
6063,Airport,112,Trip Completed,15-07-2016 13:48,Evening,15-07-2016 14:19,13,Friday
6691,Airport,112,Trip Completed,15-07-2016 22:47,Night,16-07-2016 00:01,22,Friday
170,City,113,Trip Completed,11-07-2016 05:45,Morning,11-07-2016 06:39,5,Monday
1326,Airport,113,Trip Completed,11-07-2016 23:06,Night,12-07-2016 00:07,23,Monday
1476,City,113,Trip Completed,12-07-2016 05:16,Morning,12-07-2016 06:04,5,Tuesday
2937,Airport,113,Trip Completed,13-07-2016 06:27,Morning,13-07-2016 07:15,6,Wednesday
3973,City,113,Trip Completed,13-07-2016 22:58,Night,13-07-2016 23:51,22,Wednesday
4644,City,113,Trip Completed,14-07-2016 11:47,Day,14-07-2016 12:20,11,Thursday
5086,Airport,113,Trip Completed,14-07-2016 19:41,Night,14-07-2016 21:02,19,Thursday
6572,Airport,113,Trip Completed,15-07-2016 21:11,Night,15-07-2016 22:02,21,Friday
6755,Airport,113,Trip Completed,15-07-2016 23:57,Night,16-07-2016 01:09,23,Friday
1483,City,114,Trip Completed,12-07-2016 05:22,Morning,12-07-2016 06:22,5,Tuesday
1844,City,114,Trip Completed,12-07-2016 09:40,Day,12-07-2016 10:11,9,Tuesday
2120,Airport,114,Trip Completed,12-07-2016 16:44,Evening,12-07-2016 17:33,16,Tuesday
2411,City,114,Trip Completed,12-07-2016 20:04,Night,12-07-2016 20:40,20,Tuesday
2903,Airport,114,Trip Completed,13-07-2016 06:00,Morning,13-07-2016 06:40,6,Wednesday
3289,City,114,Trip Completed,13-07-2016 11:06,Day,13-07-2016 11:51,11,Wednesday
3859,Airport,114,Trip Completed,13-07-2016 21:38,Night,13-07-2016 22:28,21,Wednesday
4313,City,114,Trip Completed,14-07-2016 06:49,Morning,14-07-2016 07:44,6,Thursday
5325,City,114,Trip Completed,14-07-2016 22:11,Night,14-07-2016 23:12,22,Thursday
5906,City,114,Trip Completed,15-07-2016 09:56,Day,15-07-2016 10:29,9,Friday
6049,City,114,Trip Completed,15-07-2016 13:27,Evening,15-07-2016 14:32,13,Friday
664,Airport,115,Trip Completed,11-07-2016 12:58,Evening,11-07-2016 14:07,12,Monday
750,City,115,Trip Completed,11-07-2016 15:52,Evening,11-07-2016 16:27,15,Monday
1950,City,115,Trip Completed,12-07-2016 11:33,Day,12-07-2016 12:04,11,Tuesday
2989,Airport,115,Trip Completed,13-07-2016 07:08,Morning,13-07-2016 07:42,7,Wednesday
3266,Airport,115,Trip Completed,13-07-2016 10:27,Day,13-07-2016 11:19,10,Wednesday
4358,Airport,115,Trip Completed,14-07-2016 07:25,Morning,14-07-2016 08:08,7,Thursday
4720,Airport,115,Trip Completed,14-07-2016 13:48,Evening,14-07-2016 14:41,13,Thursday
5019,City,115,Trip Completed,14-07-2016 19:07,Night,14-07-2016 19:59,19,Thursday
5925,City,115,Trip Completed,15-07-2016 10:08,Day,15-07-2016 10:32,10,Friday
112,Airport,116,Trip Completed,11-07-2016 05:01,Morning,11-07-2016 06:04,5,Monday
213,City,116,Trip Completed,11-07-2016 06:15,Morning,11-07-2016 06:57,6,Monday
1818,Airport,116,Trip Completed,12-07-2016 09:29,Day,12-07-2016 10:38,9,Tuesday
2018,Airport,116,Trip Completed,12-07-2016 13:39,Evening,12-07-2016 14:19,13,Tuesday
3231,Airport,116,Trip Completed,13-07-2016 09:57,Day,13-07-2016 10:48,9,Wednesday
3378,Airport,116,Trip Completed,13-07-2016 14:19,Evening,13-07-2016 14:58,14,Wednesday
3896,City,116,Trip Completed,13-07-2016 21:55,Night,13-07-2016 22:54,21,Wednesday
4828,City,116,Trip Completed,14-07-2016 17:26,Night,14-07-2016 17:59,17,Thursday
5944,City,116,Trip Completed,15-07-2016 10:23,Day,15-07-2016 11:33,10,Friday
6245,Airport,116,Trip Completed,15-07-2016 17:58,Night,15-07-2016 18:57,17,Friday
3957,City,117,Trip Completed,13-07-2016 22:42,Night,13-07-2016 23:43,22,Wednesday
4066,Airport,117,Trip Completed,14-07-2016 01:56,Early Morning,14-07-2016 03:07,1,Thursday
4691,City,117,Trip Completed,14-07-2016 13:01,Evening,14-07-2016 13:54,13,Thursday
6153,Airport,117,Trip Completed,15-07-2016 16:23,Evening,15-07-2016 17:33,16,Friday
260,City,118,Trip Completed,11-07-2016 06:45,Morning,11-07-2016 07:54,6,Monday
1077,Airport,118,Trip Completed,11-07-2016 19:55,Night,11-07-2016 20:44,19,Monday
1316,City,118,Trip Completed,11-07-2016 22:54,Night,11-07-2016 23:45,22,Monday
1754,City,118,Trip Completed,12-07-2016 08:42,Day,12-07-2016 09:39,8,Tuesday
2086,City,118,Trip Completed,12-07-2016 15:44,Evening,12-07-2016 16:30,15,Tuesday
3044,Airport,118,Trip Completed,13-07-2016 07:38,Morning,13-07-2016 08:19,7,Wednesday
3295,City,118,Trip Completed,13-07-2016 11:32,Day,13-07-2016 12:15,11,Wednesday
3347,Airport,118,Trip Completed,13-07-2016 12:58,Evening,13-07-2016 13:54,12,Wednesday
3801,Airport,118,Trip Completed,13-07-2016 20:59,Night,13-07-2016 21:37,20,Wednesday
4249,City,118,Trip Completed,14-07-2016 06:03,Morning,14-07-2016 06:57,6,Thursday
5096,Airport,118,Trip Completed,14-07-2016 19:52,Night,14-07-2016 20:49,19,Thursday
5892,City,118,Trip Completed,15-07-2016 09:48,Day,15-07-2016 10:46,9,Friday
6281,Airport,118,Trip Completed,15-07-2016 18:16,Night,15-07-2016 19:23,18,Friday
6497,City,118,Trip Completed,15-07-2016 20:29,Night,15-07-2016 21:15,20,Friday
13,City,119,Trip Completed,11-07-2016 01:08,Early Morning,11-07-2016 01:58,1,Monday
1907,City,119,Trip Completed,12-07-2016 10:36,Day,12-07-2016 11:53,10,Tuesday
3074,City,119,Trip Completed,13-07-2016 08:03,Day,13-07-2016 09:11,8,Wednesday
3441,City,119,Trip Completed,13-07-2016 16:27,Evening,13-07-2016 17:43,16,Wednesday
3651,City,119,Trip Completed,13-07-2016 19:13,Night,13-07-2016 20:21,19,Wednesday
4093,City,119,Trip Completed,14-07-2016 03:06,Early Morning,14-07-2016 04:03,3,Thursday
4339,City,119,Trip Completed,14-07-2016 07:13,Morning,14-07-2016 07:50,7,Thursday
4753,City,119,Trip Completed,14-07-2016 15:18,Evening,14-07-2016 16:23,15,Thursday
5933,City,119,Trip Completed,15-07-2016 10:12,Day,15-07-2016 11:01,10,Friday
1184,City,120,Trip Completed,11-07-2016 21:01,Night,11-07-2016 22:11,21,Monday
1402,Airport,120,Trip Completed,12-07-2016 02:48,Early Morning,12-07-2016 03:48,2,Tuesday
1597,City,120,Trip Completed,12-07-2016 06:40,Morning,12-07-2016 07:42,6,Tuesday
2702,City,120,Trip Completed,13-07-2016 01:12,Early Morning,13-07-2016 02:20,1,Wednesday
2996,City,120,Trip Completed,13-07-2016 07:13,Morning,13-07-2016 08:10,7,Wednesday
4857,Airport,120,Trip Completed,14-07-2016 17:34,Night,14-07-2016 18:25,17,Thursday
6661,City,120,Trip Completed,15-07-2016 22:20,Night,15-07-2016 23:21,22,Friday
134,Airport,121,Trip Completed,11-07-2016 05:13,Morning,11-07-2016 06:14,5,Monday
598,City,121,Trip Completed,11-07-2016 11:36,Day,11-07-2016 12:17,11,Monday
726,Airport,121,Trip Completed,11-07-2016 15:00,Evening,11-07-2016 16:03,15,Monday
832,Airport,121,Trip Completed,11-07-2016 17:38,Night,11-07-2016 18:16,17,Monday
2065,City,121,Trip Completed,12-07-2016 15:06,Evening,12-07-2016 16:10,15,Tuesday
2701,Airport,121,Trip Completed,13-07-2016 01:04,Early Morning,13-07-2016 01:52,1,Wednesday
3429,City,121,Trip Completed,13-07-2016 15:59,Evening,13-07-2016 16:58,15,Wednesday
3645,City,121,Trip Completed,13-07-2016 19:07,Night,13-07-2016 20:00,19,Wednesday
4958,City,121,Trip Completed,14-07-2016 18:36,Night,14-07-2016 19:46,18,Thursday
5474,City,121,Trip Completed,15-07-2016 04:45,Morning,15-07-2016 05:52,4,Friday
6088,City,121,Trip Completed,15-07-2016 14:29,Evening,15-07-2016 15:24,14,Friday
6714,Airport,121,Trip Completed,15-07-2016 23:12,Night,16-07-2016 00:04,23,Friday
1024,Airport,122,Trip Completed,11-07-2016 19:20,Night,11-07-2016 20:20,19,Monday
1452,City,122,Trip Completed,12-07-2016 04:52,Morning,12-07-2016 05:41,4,Tuesday
2507,City,122,Trip Completed,12-07-2016 21:05,Night,12-07-2016 21:30,21,Tuesday
3052,Airport,122,Trip Completed,13-07-2016 07:43,Morning,13-07-2016 08:53,7,Wednesday
4702,Airport,122,Trip Completed,14-07-2016 13:13,Evening,14-07-2016 13:43,13,Thursday
4830,Airport,122,Trip Completed,14-07-2016 17:23,Night,14-07-2016 18:36,17,Thursday
5920,Airport,122,Trip Completed,15-07-2016 10:06,Day,15-07-2016 10:41,10,Friday
533,Airport,123,Trip Completed,11-07-2016 09:55,Day,11-07-2016 10:58,9,Monday
1368,City,123,Trip Completed,12-07-2016 00:07,Early Morning,12-07-2016 00:50,0,Tuesday
2499,Airport,123,Trip Completed,12-07-2016 20:55,Night,12-07-2016 22:03,20,Tuesday
2962,City,123,Trip Completed,13-07-2016 06:47,Morning,13-07-2016 07:58,6,Wednesday
3617,Airport,123,Trip Completed,13-07-2016 18:55,Night,13-07-2016 20:07,18,Wednesday
5370,City,123,Trip Completed,14-07-2016 23:43,Night,15-07-2016 00:33,23,Thursday
47,City,124,Trip Completed,11-07-2016 03:22,Early Morning,11-07-2016 04:35,3,Monday
270,City,124,Trip Completed,11-07-2016 06:54,Morning,11-07-2016 07:50,6,Monday
1007,City,124,Trip Completed,11-07-2016 19:14,Night,11-07-2016 19:46,19,Monday
2372,City,124,Trip Completed,12-07-2016 19:35,Night,12-07-2016 20:13,19,Tuesday
3584,Airport,124,Trip Completed,13-07-2016 18:29,Night,13-07-2016 19:37,18,Wednesday
4645,Airport,124,Trip Completed,14-07-2016 11:45,Day,14-07-2016 12:52,11,Thursday
5219,City,124,Trip Completed,14-07-2016 21:00,Night,14-07-2016 22:05,21,Thursday
5559,Airport,124,Trip Completed,15-07-2016 05:39,Morning,15-07-2016 06:52,5,Friday
631,Airport,125,Trip Completed,11-07-2016 12:19,Evening,11-07-2016 13:28,12,Monday
775,City,125,Trip Completed,11-07-2016 16:29,Evening,11-07-2016 17:35,16,Monday
1006,Airport,125,Trip Completed,11-07-2016 19:08,Night,11-07-2016 19:40,19,Monday
1995,City,125,Trip Completed,12-07-2016 12:51,Evening,12-07-2016 14:01,12,Tuesday
2248,City,125,Trip Completed,12-07-2016 18:23,Night,12-07-2016 19:01,18,Tuesday
2540,Airport,125,Trip Completed,12-07-2016 21:15,Night,12-07-2016 22:01,21,Tuesday
3037,Airport,125,Trip Completed,13-07-2016 07:33,Morning,13-07-2016 08:27,7,Wednesday
3419,Airport,125,Trip Completed,13-07-2016 15:42,Evening,13-07-2016 16:10,15,Wednesday
3987,City,125,Trip Completed,13-07-2016 23:18,Night,13-07-2016 23:57,23,Wednesday
4458,City,125,Trip Completed,14-07-2016 08:38,Day,14-07-2016 09:44,8,Thursday
4987,Airport,125,Trip Completed,14-07-2016 18:46,Night,14-07-2016 19:52,18,Thursday
5868,City,125,Trip Completed,15-07-2016 09:16,Day,15-07-2016 10:34,9,Friday
6413,Airport,125,Trip Completed,15-07-2016 19:40,Night,15-07-2016 20:18,19,Friday
6533,City,125,Trip Completed,15-07-2016 20:52,Night,15-07-2016 21:25,20,Friday
90,Airport,126,Trip Completed,11-07-2016 04:53,Morning,11-07-2016 05:34,4,Monday
532,City,126,Trip Completed,11-07-2016 09:53,Day,11-07-2016 11:11,9,Monday
1110,City,126,Trip Completed,11-07-2016 20:17,Night,11-07-2016 21:30,20,Monday
1759,Airport,126,Trip Completed,12-07-2016 08:46,Day,12-07-2016 09:56,8,Tuesday
2147,City,126,Trip Completed,12-07-2016 17:21,Night,12-07-2016 18:27,17,Tuesday
3254,Airport,126,Trip Completed,13-07-2016 10:11,Day,13-07-2016 11:06,10,Wednesday
3381,Airport,126,Trip Completed,13-07-2016 14:25,Evening,13-07-2016 15:15,14,Wednesday
3656,City,126,Trip Completed,13-07-2016 19:11,Night,13-07-2016 20:32,19,Wednesday
3948,Airport,126,Trip Completed,13-07-2016 22:37,Night,13-07-2016 23:13,22,Wednesday
4520,City,126,Trip Completed,14-07-2016 09:23,Day,14-07-2016 10:19,9,Thursday
4723,Airport,126,Trip Completed,14-07-2016 13:50,Evening,14-07-2016 14:36,13,Thursday
5176,City,126,Trip Completed,14-07-2016 20:37,Night,14-07-2016 21:38,20,Thursday
6338,City,126,Trip Completed,15-07-2016 18:46,Night,15-07-2016 19:52,18,Friday
6557,Airport,126,Trip Completed,15-07-2016 21:00,Night,15-07-2016 21:40,21,Friday
